rel_path,abs_path,ext,size_bytes,mtime_utc,pages_total,pages_ocrd,converted_md,ocr_text,doi,isbn,status,error
Review/Unreadable/2020 - Martin Lepage - SimpleTax - tax_or_finance [2].pdf - 2020 - Mar - 2020 - Martin Lepage - SimpleTax - tax_or_finance [2].pdf - 2020 - Martin Lepage - SimpleTax - tax_or_finance [2].pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2020 - Martin Lepage - SimpleTax - tax_or_finance [2].pdf - 2020 - Mar - 2020 - Martin Lepage - SimpleTax - tax_or_finance [2].pdf - 2020 - Martin Lepage - SimpleTax - tax_or_finance [2].pdf.pdf.pdf,.pdf,590517,2021-11-26T21:28:30+00:00,21,,converted_ocr/Review/Unreadable/2020 - Martin Lepage - SimpleTax - tax_or_finance [2].pdf - 2020 - Mar - 2020 - Martin Lepage - SimpleTax - tax_or_finan__e49498491be8.md,,,,ok,
Review/Unreadable/2020 - Martin Lepage - SimpleTax - tax_or_finance [3].pdf - 2020 - Mar - 2020 - Martin Lepage - SimpleTax - tax_or_finance [3].pdf - 2020 - Martin Lepage - SimpleTax - tax_or_finance [3].pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2020 - Martin Lepage - SimpleTax - tax_or_finance [3].pdf - 2020 - Mar - 2020 - Martin Lepage - SimpleTax - tax_or_finance [3].pdf - 2020 - Martin Lepage - SimpleTax - tax_or_finance [3].pdf.pdf.pdf,.pdf,1583289,2021-11-26T21:28:40+00:00,27,,converted_ocr/Review/Unreadable/2020 - Martin Lepage - SimpleTax - tax_or_finance [3].pdf - 2020 - Mar - 2020 - Martin Lepage - SimpleTax - tax_or_finan__45d77844ba1c.md,,,,ok,
Review/Unreadable/2020 - Martin Lepage - SimpleTax - tax_or_finance.pdf - 2020 - Martin - 2020 - Martin Lepage - SimpleTax - tax_or_finance.pdf - 2020 - Martin Lepage - SimpleTax - tax_or_finance.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2020 - Martin Lepage - SimpleTax - tax_or_finance.pdf - 2020 - Martin - 2020 - Martin Lepage - SimpleTax - tax_or_finance.pdf - 2020 - Martin Lepage - SimpleTax - tax_or_finance.pdf.pdf.pdf,.pdf,593623,2021-11-26T21:49:34+00:00,21,,converted_ocr/Review/Unreadable/2020 - Martin Lepage - SimpleTax - tax_or_finance.pdf - 2020 - Martin - 2020 - Martin Lepage - SimpleTax - tax_or_financ__de75f9f156c4.md,,,,ok,
Review/Unreadable/2020 - policy_or_guidance [2].docx - 2020 - policy_or_guidance [2].docx.docx - 2020 - policy_or_guidance [2].docx - 2020 - policy_or_guidance [2].docx.docx.docx,/mnt/d/LIBRARY/Review/Unreadable/2020 - policy_or_guidance [2].docx - 2020 - policy_or_guidance [2].docx.docx - 2020 - policy_or_guidance [2].docx - 2020 - policy_or_guidance [2].docx.docx.docx,.docx,29661,2025-08-07T00:30:02+00:00,0,,converted_ocr/Review/Unreadable/2020 - policy_or_guidance [2].docx - 2020 - policy_or_guidance [2].docx.docx - 2020 - policy_or_guidance [2].docx - 2020 - policy_or_guidance [2].docx.docx.docx.md,,,,ok,
Review/Unreadable/2020 - policy_or_guidance.docx - 2020 - policy_or_guidance.docx.docx - 2020 - policy_or_guidance.docx - 2020 - policy_or_guidance.docx.docx.docx,/mnt/d/LIBRARY/Review/Unreadable/2020 - policy_or_guidance.docx - 2020 - policy_or_guidance.docx.docx - 2020 - policy_or_guidance.docx - 2020 - policy_or_guidance.docx.docx.docx,.docx,29829,2025-08-07T00:29:54+00:00,0,,converted_ocr/Review/Unreadable/2020 - policy_or_guidance.docx - 2020 - policy_or_guidance.docx.docx - 2020 - policy_or_guidance.docx - 2020 - policy_or_guidance.docx.docx.docx.md,,,,ok,
Review/Unreadable/2020 - policy_or_guidance_1.docx - 2020 - policy_or_guidance_1.docx.docx - 2020 - policy_or_guidance_1.docx - 2020 - policy_or_guidance_1.docx.docx.docx,/mnt/d/LIBRARY/Review/Unreadable/2020 - policy_or_guidance_1.docx - 2020 - policy_or_guidance_1.docx.docx - 2020 - policy_or_guidance_1.docx - 2020 - policy_or_guidance_1.docx.docx.docx,.docx,29230,2025-08-06T19:49:40+00:00,0,,converted_ocr/Review/Unreadable/2020 - policy_or_guidance_1.docx - 2020 - policy_or_guidance_1.docx.docx - 2020 - policy_or_guidance_1.docx - 2020 - policy_or_guidance_1.docx.docx.docx.md,,,,ok,
"Review/Unreadable/2020 - RELIGIOLOGIQUES, no 40, printemps automne 2020, 511.pdf - 2020 - 2020 - RELIGIOLOGIQUES, no 40, printemps automne 2020, 511.pdf - 2020 - RELIGIOLOGIQUES, no 40, printemps automne 2020, 511.pdf.pdf.pdf","/mnt/d/LIBRARY/Review/Unreadable/2020 - RELIGIOLOGIQUES, no 40, printemps automne 2020, 511.pdf - 2020 - 2020 - RELIGIOLOGIQUES, no 40, printemps automne 2020, 511.pdf - 2020 - RELIGIOLOGIQUES, no 40, printemps automne 2020, 511.pdf.pdf.pdf",.pdf,178013,2021-12-05T01:01:54+00:00,7,,"converted_ocr/Review/Unreadable/2020 - RELIGIOLOGIQUES, no 40, printemps automne 2020, 511.pdf - 2020 - 2020 - RELIGIOLOGIQUES, no 40, printemps automne__e58d7b8998f0.md",,,,ok,
Review/Unreadable/2020 - report.docx - 2020 - report.docx.docx - 2020 - report.docx - 2020 - report.docx.docx.docx,/mnt/d/LIBRARY/Review/Unreadable/2020 - report.docx - 2020 - report.docx.docx - 2020 - report.docx - 2020 - report.docx.docx.docx,.docx,39067,2026-02-24T04:40:34+00:00,0,,converted_ocr/Review/Unreadable/2020 - report.docx - 2020 - report.docx.docx - 2020 - report.docx - 2020 - report.docx.docx.docx.md,,,,ok,
Review/Unreadable/2020 - statement_or_bill.pdf - 2020 - statement_or_bill.pdf.pdf - 2020 - statement_or_bill.pdf - 2020 - statement_or_bill.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2020 - statement_or_bill.pdf - 2020 - statement_or_bill.pdf.pdf - 2020 - statement_or_bill.pdf - 2020 - statement_or_bill.pdf.pdf.pdf,.pdf,179129,2020-10-09T00:43:40+00:00,2,,converted_ocr/Review/Unreadable/2020 - statement_or_bill.pdf - 2020 - statement_or_bill.pdf.pdf - 2020 - statement_or_bill.pdf - 2020 - statement_or_bill.pdf.pdf.pdf.md,,,,ok,
Review/Unreadable/2020 - Summary.docx - 2020 - Summary.docx.docx - 2020 - Summary.docx - 2020 - Summary.docx.docx.docx,/mnt/d/LIBRARY/Review/Unreadable/2020 - Summary.docx - 2020 - Summary.docx.docx - 2020 - Summary.docx - 2020 - Summary.docx.docx.docx,.docx,22689,2025-05-26T03:54:46+00:00,0,,converted_ocr/Review/Unreadable/2020 - Summary.docx - 2020 - Summary.docx.docx - 2020 - Summary.docx - 2020 - Summary.docx.docx.docx.md,,,,ok,
Review/Unreadable/2020 - tax_or_finance.pdf - 2020 - tax_or_finance.pdf.pdf - 2020 - tax_or_finance.pdf - 2020 - tax_or_finance.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2020 - tax_or_finance.pdf - 2020 - tax_or_finance.pdf.pdf - 2020 - tax_or_finance.pdf - 2020 - tax_or_finance.pdf.pdf.pdf,.pdf,23678,2025-05-08T22:01:16+00:00,5,,converted_ocr/Review/Unreadable/2020 - tax_or_finance.pdf - 2020 - tax_or_finance.pdf.pdf - 2020 - tax_or_finance.pdf - 2020 - tax_or_finance.pdf.pdf.pdf.md,,,,ok,
Review/Unreadable/2020 - USEFULNESS OF FORENSIC GRAPHOLOGY IN PERSONALITY.pdf - 2020 - U - 2020 - USEFULNESS OF FORENSIC GRAPHOLOGY IN PERSONALITY.pdf - 2020 - USEFULNESS OF FORENSIC GRAPHOLOGY IN PERSONALITY.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2020 - USEFULNESS OF FORENSIC GRAPHOLOGY IN PERSONALITY.pdf - 2020 - U - 2020 - USEFULNESS OF FORENSIC GRAPHOLOGY IN PERSONALITY.pdf - 2020 - USEFULNESS OF FORENSIC GRAPHOLOGY IN PERSONALITY.pdf.pdf.pdf,.pdf,643013,2026-02-08T07:34:24+00:00,122,,converted_ocr/Review/Unreadable/2020 - USEFULNESS OF FORENSIC GRAPHOLOGY IN PERSONALITY.pdf - 2020 - U - 2020 - USEFULNESS OF FORENSIC GRAPHOLOGY IN PER__36ee60f9c3c8.md,,,,ok,
Review/Unreadable/2021 - 19.pdf - 2021 - 19.pdf.pdf - 2021 - 19.pdf - 2021 - 19.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2021 - 19.pdf - 2021 - 19.pdf.pdf - 2021 - 19.pdf - 2021 - 19.pdf.pdf.pdf,.pdf,113590,2021-09-02T01:58:30+00:00,1,,converted_ocr/Review/Unreadable/2021 - 19.pdf - 2021 - 19.pdf.pdf - 2021 - 19.pdf - 2021 - 19.pdf.pdf.pdf.md,,,,ok,
Review/Unreadable/2021 - journal_article.pdf - 2021 - journal_article.pdf.pdf - 2021 - journal_article.pdf - 2021 - journal_article.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2021 - journal_article.pdf - 2021 - journal_article.pdf.pdf - 2021 - journal_article.pdf - 2021 - journal_article.pdf.pdf.pdf,.pdf,396071,2021-12-03T22:38:14+00:00,23,,converted_ocr/Review/Unreadable/2021 - journal_article.pdf - 2021 - journal_article.pdf.pdf - 2021 - journal_article.pdf - 2021 - journal_article.pdf.pdf.pdf.md,,10.3390/rel12020087,,ok,
Review/Unreadable/2021 - legal_or_contract.pdf - 2021 - legal_or_contract.pdf.pdf - 2021 - legal_or_contract.pdf - 2021 - legal_or_contract.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2021 - legal_or_contract.pdf - 2021 - legal_or_contract.pdf.pdf - 2021 - legal_or_contract.pdf - 2021 - legal_or_contract.pdf.pdf.pdf,.pdf,1255156,2026-01-26T01:48:46+00:00,52,,converted_ocr/Review/Unreadable/2021 - legal_or_contract.pdf - 2021 - legal_or_contract.pdf.pdf - 2021 - legal_or_contract.pdf - 2021 - legal_or_contract.pdf.pdf.pdf.md,,,,ok,
Review/Unreadable/2021 - Martin Lepage - ocr_needed.pdf - 2021 - Martin Lepage - ocr_needed.pdf.pdf - 2021 - Martin Lepage - ocr_needed.pdf - 2021 - Martin Lepage - ocr_needed.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2021 - Martin Lepage - ocr_needed.pdf - 2021 - Martin Lepage - ocr_needed.pdf.pdf - 2021 - Martin Lepage - ocr_needed.pdf - 2021 - Martin Lepage - ocr_needed.pdf.pdf.pdf,.pdf,494410,2021-11-30T02:43:46+00:00,2,"[1, 2]",converted_ocr/Review/Unreadable/2021 - Martin Lepage - ocr_needed.pdf - 2021 - Martin Lepage - ocr_needed.pdf.pdf - 2021 - Martin Lepage - ocr_needed.pd__ed56686a392d.md,text/Review/Unreadable/2021 - Martin Lepage - ocr_needed.pdf - 2021 - Martin Lepage - ocr_needed.pdf.pdf - 2021 - Martin Lepage - ocr_needed.pd__ed56686a392d.ocr.txt,,,ok,
Review/Unreadable/2021 - Martin Lepage - tax_or_finance [2].pdf - 2021 - Martin Lepage - tax_or_finance [2].pdf.pdf - 2021 - Martin Lepage - tax_or_finance [2].pdf - 2021 - Martin Lepage - tax_or_finance [2].pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2021 - Martin Lepage - tax_or_finance [2].pdf - 2021 - Martin Lepage - tax_or_finance [2].pdf.pdf - 2021 - Martin Lepage - tax_or_finance [2].pdf - 2021 - Martin Lepage - tax_or_finance [2].pdf.pdf.pdf,.pdf,933163,2022-03-09T21:12:36+00:00,69,,converted_ocr/Review/Unreadable/2021 - Martin Lepage - tax_or_finance [2].pdf - 2021 - Martin Lepage - tax_or_finance [2].pdf.pdf - 2021 - Martin Lepage__e0cd36c90e36.md,,,,ok,
Review/Unreadable/2021 - Martin Lepage - tax_or_finance.pdf - 2021 - Martin Lepage - tax_or_finance.pdf.pdf - 2021 - Martin Lepage - tax_or_finance.pdf - 2021 - Martin Lepage - tax_or_finance.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2021 - Martin Lepage - tax_or_finance.pdf - 2021 - Martin Lepage - tax_or_finance.pdf.pdf - 2021 - Martin Lepage - tax_or_finance.pdf - 2021 - Martin Lepage - tax_or_finance.pdf.pdf.pdf,.pdf,927829,2022-03-09T21:12:12+00:00,69,,converted_ocr/Review/Unreadable/2021 - Martin Lepage - tax_or_finance.pdf - 2021 - Martin Lepage - tax_or_finance.pdf.pdf - 2021 - Martin Lepage - tax_o__cee31e985d60.md,,,,ok,
Review/Unreadable/2021 - Martin Lepage [2].pdf - 2021 - Martin Lepage [2].pdf.pdf - 2021 - Martin Lepage [2].pdf - 2021 - Martin Lepage [2].pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2021 - Martin Lepage [2].pdf - 2021 - Martin Lepage [2].pdf.pdf - 2021 - Martin Lepage [2].pdf - 2021 - Martin Lepage [2].pdf.pdf.pdf,.pdf,269522,2021-10-22T17:38:24+00:00,6,,converted_ocr/Review/Unreadable/2021 - Martin Lepage [2].pdf - 2021 - Martin Lepage [2].pdf.pdf - 2021 - Martin Lepage [2].pdf - 2021 - Martin Lepage [2].pdf.pdf.pdf.md,,,,ok,
Review/Unreadable/2021 - Martin Lepage.pdf - 2021 - Martin Lepage.pdf.pdf - 2021 - Martin Lepage.pdf - 2021 - Martin Lepage.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2021 - Martin Lepage.pdf - 2021 - Martin Lepage.pdf.pdf - 2021 - Martin Lepage.pdf - 2021 - Martin Lepage.pdf.pdf.pdf,.pdf,160139,2021-10-22T17:36:00+00:00,6,,converted_ocr/Review/Unreadable/2021 - Martin Lepage.pdf - 2021 - Martin Lepage.pdf.pdf - 2021 - Martin Lepage.pdf - 2021 - Martin Lepage.pdf.pdf.pdf.md,,,,ok,
Review/Unreadable/2021 - ocr_needed [2].pdf - 2021 - ocr_needed [2].pdf.pdf - 2021 - ocr_needed [2].pdf - 2021 - ocr_needed [2].pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2021 - ocr_needed [2].pdf - 2021 - ocr_needed [2].pdf.pdf - 2021 - ocr_needed [2].pdf - 2021 - ocr_needed [2].pdf.pdf.pdf,.pdf,817888,2021-11-02T19:11:06+00:00,4,"[1, 2, 3, 4]",converted_ocr/Review/Unreadable/2021 - ocr_needed [2].pdf - 2021 - ocr_needed [2].pdf.pdf - 2021 - ocr_needed [2].pdf - 2021 - ocr_needed [2].pdf.pdf.pdf.md,text/Review/Unreadable/2021 - ocr_needed [2].pdf - 2021 - ocr_needed [2].pdf.pdf - 2021 - ocr_needed [2].pdf - 2021 - ocr_needed [2].pdf.pdf.pdf.ocr.txt,,,ok,
Review/Unreadable/2021 - ocr_needed.pdf - 2021 - ocr_needed.pdf.pdf - 2021 - ocr_needed.pdf - 2021 - ocr_needed.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2021 - ocr_needed.pdf - 2021 - ocr_needed.pdf.pdf - 2021 - ocr_needed.pdf - 2021 - ocr_needed.pdf.pdf.pdf,.pdf,490321,2021-11-30T02:43:10+00:00,2,"[1, 2]",converted_ocr/Review/Unreadable/2021 - ocr_needed.pdf - 2021 - ocr_needed.pdf.pdf - 2021 - ocr_needed.pdf - 2021 - ocr_needed.pdf.pdf.pdf.md,text/Review/Unreadable/2021 - ocr_needed.pdf - 2021 - ocr_needed.pdf.pdf - 2021 - ocr_needed.pdf - 2021 - ocr_needed.pdf.pdf.pdf.ocr.txt,,,ok,
Review/Unreadable/2021 - ocr_needed_1.pdf - 2021 - ocr_needed_1.pdf.pdf - 2021 - ocr_needed_1.pdf - 2021 - ocr_needed_1.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2021 - ocr_needed_1.pdf - 2021 - ocr_needed_1.pdf.pdf - 2021 - ocr_needed_1.pdf - 2021 - ocr_needed_1.pdf.pdf.pdf,.pdf,1674663,2021-12-23T20:52:34+00:00,22,"[1, 22]",converted_ocr/Review/Unreadable/2021 - ocr_needed_1.pdf - 2021 - ocr_needed_1.pdf.pdf - 2021 - ocr_needed_1.pdf - 2021 - ocr_needed_1.pdf.pdf.pdf.md,text/Review/Unreadable/2021 - ocr_needed_1.pdf - 2021 - ocr_needed_1.pdf.pdf - 2021 - ocr_needed_1.pdf - 2021 - ocr_needed_1.pdf.pdf.pdf.ocr.txt,,,ok,
Review/Unreadable/2021 - ocr_needed_2.pdf - 2021 - ocr_needed_2.pdf.pdf - 2021 - ocr_needed_2.pdf - 2021 - ocr_needed_2.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2021 - ocr_needed_2.pdf - 2021 - ocr_needed_2.pdf.pdf - 2021 - ocr_needed_2.pdf - 2021 - ocr_needed_2.pdf.pdf.pdf,.pdf,9067959,2026-02-12T18:51:34+00:00,21,"[1, 21]",converted_ocr/Review/Unreadable/2021 - ocr_needed_2.pdf - 2021 - ocr_needed_2.pdf.pdf - 2021 - ocr_needed_2.pdf - 2021 - ocr_needed_2.pdf.pdf.pdf.md,text/Review/Unreadable/2021 - ocr_needed_2.pdf - 2021 - ocr_needed_2.pdf.pdf - 2021 - ocr_needed_2.pdf - 2021 - ocr_needed_2.pdf.pdf.pdf.ocr.txt,,,ok,
Review/Unreadable/2021 - ocr_needed_3.pdf - 2021 - ocr_needed_3.pdf.pdf - 2021 - ocr_needed_3.pdf - 2021 - ocr_needed_3.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2021 - ocr_needed_3.pdf - 2021 - ocr_needed_3.pdf.pdf - 2021 - ocr_needed_3.pdf - 2021 - ocr_needed_3.pdf.pdf.pdf,.pdf,232992,2021-11-30T02:40:50+00:00,1,[1],converted_ocr/Review/Unreadable/2021 - ocr_needed_3.pdf - 2021 - ocr_needed_3.pdf.pdf - 2021 - ocr_needed_3.pdf - 2021 - ocr_needed_3.pdf.pdf.pdf.md,text/Review/Unreadable/2021 - ocr_needed_3.pdf - 2021 - ocr_needed_3.pdf.pdf - 2021 - ocr_needed_3.pdf - 2021 - ocr_needed_3.pdf.pdf.pdf.ocr.txt,,,ok,
Review/Unreadable/2021 - ocr_needed_4.pdf - 2021 - ocr_needed_4.pdf.pdf - 2021 - ocr_needed_4.pdf - 2021 - ocr_needed_4.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2021 - ocr_needed_4.pdf - 2021 - ocr_needed_4.pdf.pdf - 2021 - ocr_needed_4.pdf - 2021 - ocr_needed_4.pdf.pdf.pdf,.pdf,257951,2021-11-30T02:37:32+00:00,1,[1],converted_ocr/Review/Unreadable/2021 - ocr_needed_4.pdf - 2021 - ocr_needed_4.pdf.pdf - 2021 - ocr_needed_4.pdf - 2021 - ocr_needed_4.pdf.pdf.pdf.md,text/Review/Unreadable/2021 - ocr_needed_4.pdf - 2021 - ocr_needed_4.pdf.pdf - 2021 - ocr_needed_4.pdf - 2021 - ocr_needed_4.pdf.pdf.pdf.ocr.txt,,,ok,
Review/Unreadable/2021 - ocr_needed_5.pdf - 2021 - ocr_needed_5.pdf.pdf - 2021 - ocr_needed_5.pdf - 2021 - ocr_needed_5.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2021 - ocr_needed_5.pdf - 2021 - ocr_needed_5.pdf.pdf - 2021 - ocr_needed_5.pdf - 2021 - ocr_needed_5.pdf.pdf.pdf,.pdf,976742,2022-03-09T21:23:06+00:00,5,"[1, 2, 3, 4, 5]",converted_ocr/Review/Unreadable/2021 - ocr_needed_5.pdf - 2021 - ocr_needed_5.pdf.pdf - 2021 - ocr_needed_5.pdf - 2021 - ocr_needed_5.pdf.pdf.pdf.md,text/Review/Unreadable/2021 - ocr_needed_5.pdf - 2021 - ocr_needed_5.pdf.pdf - 2021 - ocr_needed_5.pdf - 2021 - ocr_needed_5.pdf.pdf.pdf.ocr.txt,,,ok,
Review/Unreadable/2021 - ocr_needed_6.pdf - 2021 - ocr_needed_6.pdf.pdf - 2021 - ocr_needed_6.pdf - 2021 - ocr_needed_6.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2021 - ocr_needed_6.pdf - 2021 - ocr_needed_6.pdf.pdf - 2021 - ocr_needed_6.pdf - 2021 - ocr_needed_6.pdf.pdf.pdf,.pdf,16029654,2026-02-09T13:17:30+00:00,377,"[1, 377]",converted_ocr/Review/Unreadable/2021 - ocr_needed_6.pdf - 2021 - ocr_needed_6.pdf.pdf - 2021 - ocr_needed_6.pdf - 2021 - ocr_needed_6.pdf.pdf.pdf.md,text/Review/Unreadable/2021 - ocr_needed_6.pdf - 2021 - ocr_needed_6.pdf.pdf - 2021 - ocr_needed_6.pdf - 2021 - ocr_needed_6.pdf.pdf.pdf.ocr.txt,,,ok,
Review/Unreadable/2021 - ocr_needed_7.pdf - 2021 - ocr_needed_7.pdf.pdf - 2021 - ocr_needed_7.pdf - 2021 - ocr_needed_7.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2021 - ocr_needed_7.pdf - 2021 - ocr_needed_7.pdf.pdf - 2021 - ocr_needed_7.pdf - 2021 - ocr_needed_7.pdf.pdf.pdf,.pdf,810808,2021-11-02T19:11:52+00:00,4,"[1, 2, 3, 4]",converted_ocr/Review/Unreadable/2021 - ocr_needed_7.pdf - 2021 - ocr_needed_7.pdf.pdf - 2021 - ocr_needed_7.pdf - 2021 - ocr_needed_7.pdf.pdf.pdf.md,text/Review/Unreadable/2021 - ocr_needed_7.pdf - 2021 - ocr_needed_7.pdf.pdf - 2021 - ocr_needed_7.pdf - 2021 - ocr_needed_7.pdf.pdf.pdf.ocr.txt,,,ok,
Review/Unreadable/2021 - report [2].docx - 2021 - report [2].docx.docx - 2021 - report [2].docx - 2021 - report [2].docx.docx.docx,/mnt/d/LIBRARY/Review/Unreadable/2021 - report [2].docx - 2021 - report [2].docx.docx - 2021 - report [2].docx - 2021 - report [2].docx.docx.docx,.docx,36540,2026-01-21T04:52:46+00:00,0,,converted_ocr/Review/Unreadable/2021 - report [2].docx - 2021 - report [2].docx.docx - 2021 - report [2].docx - 2021 - report [2].docx.docx.docx.md,,,,ok,
Review/Unreadable/2021 - report.docx - 2021 - report.docx.docx - 2021 - report.docx - 2021 - report.docx.docx.docx,/mnt/d/LIBRARY/Review/Unreadable/2021 - report.docx - 2021 - report.docx.docx - 2021 - report.docx - 2021 - report.docx.docx.docx,.docx,36543,2025-10-25T19:20:32+00:00,0,,converted_ocr/Review/Unreadable/2021 - report.docx - 2021 - report.docx.docx - 2021 - report.docx - 2021 - report.docx.docx.docx.md,,,,ok,
Review/Unreadable/2021 - report.pdf - 2021 - report.pdf.pdf - 2021 - report.pdf - 2021 - report.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2021 - report.pdf - 2021 - report.pdf.pdf - 2021 - report.pdf - 2021 - report.pdf.pdf.pdf,.pdf,1159140,2020-09-15T13:19:06+00:00,1,,converted_ocr/Review/Unreadable/2021 - report.pdf - 2021 - report.pdf.pdf - 2021 - report.pdf - 2021 - report.pdf.pdf.pdf.md,,,,ok,
Review/Unreadable/2021 - report_1.pdf - 2021 - report_1.pdf.pdf - 2021 - report_1.pdf - 2021 - report_1.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2021 - report_1.pdf - 2021 - report_1.pdf.pdf - 2021 - report_1.pdf - 2021 - report_1.pdf.pdf.pdf,.pdf,2225376,2021-10-24T21:41:52+00:00,12,,converted_ocr/Review/Unreadable/2021 - report_1.pdf - 2021 - report_1.pdf.pdf - 2021 - report_1.pdf - 2021 - report_1.pdf.pdf.pdf.md,,,,ok,
Review/Unreadable/2021 - report_2.pdf - 2021 - report_2.pdf.pdf - 2021 - report_2.pdf - 2021 - report_2.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2021 - report_2.pdf - 2021 - report_2.pdf.pdf - 2021 - report_2.pdf - 2021 - report_2.pdf.pdf.pdf,.pdf,1348181,2022-09-14T06:14:00+00:00,16,,converted_ocr/Review/Unreadable/2021 - report_2.pdf - 2021 - report_2.pdf.pdf - 2021 - report_2.pdf - 2021 - report_2.pdf.pdf.pdf.md,,,,ok,
Review/Unreadable/2021 - Revenu Quebec - ocr_needed_1.pdf - 2021 - Revenu Quebec - ocr_needed_1.pdf.pdf - 2021 - Revenu Quebec - ocr_needed_1.pdf - 2021 - Revenu Quebec - ocr_needed_1.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2021 - Revenu Quebec - ocr_needed_1.pdf - 2021 - Revenu Quebec - ocr_needed_1.pdf.pdf - 2021 - Revenu Quebec - ocr_needed_1.pdf - 2021 - Revenu Quebec - ocr_needed_1.pdf.pdf.pdf,.pdf,455562,2021-11-02T19:12:16+00:00,2,"[1, 2]",converted_ocr/Review/Unreadable/2021 - Revenu Quebec - ocr_needed_1.pdf - 2021 - Revenu Quebec - ocr_needed_1.pdf.pdf - 2021 - Revenu Quebec - ocr_neede__d90d559c876d.md,text/Review/Unreadable/2021 - Revenu Quebec - ocr_needed_1.pdf - 2021 - Revenu Quebec - ocr_needed_1.pdf.pdf - 2021 - Revenu Quebec - ocr_neede__d90d559c876d.ocr.txt,,,ok,
Review/Unreadable/2021 - Revenu Quebec - tax_or_finance_1.pdf - 2021 - Revenu Quebec - tax_or_finance_1.pdf.pdf - 2021 - Revenu Quebec - tax_or_finance_1.pdf - 2021 - Revenu Quebec - tax_or_finance_1.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2021 - Revenu Quebec - tax_or_finance_1.pdf - 2021 - Revenu Quebec - tax_or_finance_1.pdf.pdf - 2021 - Revenu Quebec - tax_or_finance_1.pdf - 2021 - Revenu Quebec - tax_or_finance_1.pdf.pdf.pdf,.pdf,220227,2025-05-08T22:01:16+00:00,4,,converted_ocr/Review/Unreadable/2021 - Revenu Quebec - tax_or_finance_1.pdf - 2021 - Revenu Quebec - tax_or_finance_1.pdf.pdf - 2021 - Revenu Quebec - t__9c9c1ccb8875.md,,,,ok,
Review/Unreadable/2021 - SLAM_Magazine_December_2021.pdf - 2021 - SLAM_Magazine_December_2021.pdf.pdf - 2021 - SLAM_Magazine_December_2021.pdf - 2021 - SLAM_Magazine_December_2021.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2021 - SLAM_Magazine_December_2021.pdf - 2021 - SLAM_Magazine_December_2021.pdf.pdf - 2021 - SLAM_Magazine_December_2021.pdf - 2021 - SLAM_Magazine_December_2021.pdf.pdf.pdf,.pdf,553878,2021-12-21T14:43:36+00:00,2,,converted_ocr/Review/Unreadable/2021 - SLAM_Magazine_December_2021.pdf - 2021 - SLAM_Magazine_December_2021.pdf.pdf - 2021 - SLAM_Magazine_December_2021__e9ac07b78b7f.md,,,,ok,
Review/Unreadable/2021 - Spiritual Activism in Swit.pdf - 2021 - Spiritual Activism in Swit.pdf.pdf - 2021 - Spiritual Activism in Swit.pdf - 2021 - Spiritual Activism in Swit.pdf.pdf.pdf,/mnt/d/LIBRARY/Review/Unreadable/2021 - Spiritual Activism in Swit.pdf - 2021 - Spiritual Activism in Swit.pdf.pdf - 2021 - Spiritual Activism in Swit.pdf - 2021 - Spiritual Activism in Swit.pdf.pdf.pdf,.pdf,871237,2025-10-12T02:11:40+00:00,15,,converted_ocr/Review/Unreadable/2021 - Spiritual Activism in Swit.pdf - 2021 - Spiritual Activism in Swit.pdf.pdf - 2021 - Spiritual Activism in Swit.pd__3cb2da697beb.md,,10.3390/rel13010023,,ok,
